id,timestamp,timestamp,sequence,byte1,byte8,byte6,byte3,can_id,byte4,byte2,byte5,byte7
6,1761572602338,1761572602338,18990,0,0,0,0,418517235,0,0,0,0
6,1761572602338,1761572602338,18991,0,0,0,0,418517491,0,0,0,0
6,1761572602338,1761572602338,18992,23,0,0,20,217450150,0,0,255,0
6,1761572602338,1761572602338,18993,255,125,116,255,418384139,112,255,125,126
6,1761572602338,1761572602338,18994,0,0,0,0,418517747,0,0,0,0
6,1761572602338,1761572602338,18995,0,157,255,255,202058448,255,255,255,255
6,1761572602338,1761572602338,18996,0,0,0,0,418518003,0,0,0,0
6,1761572602338,1761572602338,18997,0,125,255,0,419373295,0,125,125,255
6,1761572602338,1761572602338,18998,108,255,18,73,408885235,81,9,69,255
6,1761572602338,1761572602338,18999,255,255,255,111,419343920,111,255,255,255
6,1761572602338,1761572602338,19000,62,13,1,57,410982387,13,2,153,7
6,1761572602338,1761572602338,19008,0,243,1,255,418382091,255,0,255,255
6,1761572602338,1761572602338,19002,255,125,116,255,418384139,112,255,125,126
6,1761572602338,1761572602338,19003,247,255,255,0,419361047,207,0,255,255
6,1761572602338,1761572602338,19004,0,0,0,0,150892043,0,0,0,0
6,1761572602338,1761572602338,19005,14,150,255,0,217449893,74,1,0,0
6,1761572602338,1761572602338,19006,0,255,125,125,419348235,125,0,125,255
6,1761572602338,1761572602338,19007,244,128,255,255,418513907,4,255,0,255
6,1761572602338,1761572602338,18983,73,9,9,73,418515699,9,9,73,73
6,1761572602319,1761572602319,18946,255,125,116,255,418384139,112,255,125,126
6,1761572602319,1761572602319,18968,71,71,71,71,409671667,71,71,71,71
6,1761572602319,1761572602319,18948,68,47,0,0,418447824,0,0,0,1
6,1761572602319,1761572602319,18949,36,7,0,11,418448336,0,39,0,208
6,1761572602319,1761572602319,18950,1,3,12,1,418448848,1,0,247,232
6,1761572602319,1761572602319,18951,84,16,0,160,418449104,255,20,0,0
6,1761572602319,1761572602319,18952,63,0,33,130,418710000,2,61,255,0
6,1761572602319,1761572602319,18947,0,125,255,0,419373295,0,125,125,255
6,1761572602319,1761572602319,18954,0,19,0,0,418710512,0,0,0,136
6,1761572602319,1761572602319,18955,125,255,255,3,418710768,255,232,255,255
6,1761572602319,1761572602319,18956,255,255,255,111,419343920,111,255,255,255
6,1761572602319,1761572602319,18957,255,125,116,255,418384139,112,255,125,126
6,1761572602319,1761572602319,18958,102,240,245,0,217995840,0,0,211,255
6,1761572602319,1761572602319,18959,51,126,126,30,419322176,126,126,18,51
6,1761572602319,1761572602319,18960,0,3,12,0,418448592,0,56,248,232
6,1761572602319,1761572602319,18961,0,0,0,0,150892043,0,0,0,0
6,1761572602319,1761572602319,18962,0,125,255,0,419373295,0,125,125,255
6,1761572602319,1761572602319,18963,247,255,255,0,419361024,207,0,255,255
6,1761572602319,1761572602319,18964,249,58,64,125,418513395,13,55,125,2
6,1761572602319,1761572602319,18965,204,5,255,125,217050891,255,250,255,255
6,1761572602319,1761572602319,18966,12,13,13,15,417077235,13,13,14,14
6,1761572602319,1761572602319,18967,125,0,16,0,419325167,0,0,68,0
6,1761572602319,1761572602319,18973,0,125,255,0,419373295,0,125,125,255
6,1761572602319,1761572602319,18969,16,64,0,64,419361843,38,233,0,0
6,1761572602319,1761572602319,18970,255,125,116,255,418384139,112,255,125,126
6,1761572602319,1761572602319,18971,195,0,160,49,418513651,88,200,160,0
6,1761572602319,1761572602319,18972,0,0,0,0,418514419,0,0,0,64
6,1761572602319,1761572602319,18953,0,124,3,208,418710256,7,0,231,246
6,1761572602298,1761572602298,18931,0,255,255,255,215101223,255,0,255,0
6,1761572602298,1761572602298,18932,224,255,255,255,419283979,243,8,255,255
6,1761572602298,1761572602298,18933,255,255,255,111,419343920,111,255,255,255
6,1761572602298,1761572602298,18934,255,125,116,255,418384139,112,255,125,126
6,1761572602298,1761572602298,18935,0,0,0,0,150892043,0,0,0,0
6,1761572602298,1761572602298,18936,0,125,255,0,419373295,0,125,125,255
6,1761572602298,1761572602298,18937,255,125,116,255,418384139,112,255,125,126
6,1761572602298,1761572602298,18938,0,125,255,0,419373295,0,125,125,255
6,1761572602298,1761572602298,18939,253,255,255,100,217056000,255,0,255,255
6,1761572602298,1761572602298,18940,255,255,255,111,419343920,111,255,255,255
6,1761572602298,1761572602298,18941,225,255,255,0,419299536,255,3,255,255
6,1761572602298,1761572602298,18942,255,125,116,255,418384139,113,255,125,126
6,1761572602298,1761572602298,18943,0,140,255,255,202058448,255,255,255,255
6,1761572602298,1761572602298,18944,0,0,0,0,150892043,0,0,0,0
6,1761572602298,1761572602298,18945,0,125,255,0,419373295,0,125,125,255
6,1761572602198,1761572602198,18908,255,0,255,255,418382180,255,255,255,255
6,1761572602198,1761572602198,18909,0,0,0,0,418517491,0,0,0,0
6,1761572602198,1761572602198,18910,102,12,74,14,217448864,40,8,1,0
6,1761572602198,1761572602198,18911,0,234,128,0,217448871,132,128,0,23
6,1761572602198,1761572602198,18912,225,255,255,0,419299536,255,3,255,255
6,1761572602198,1761572602198,18913,22,0,0,20,217450150,0,0,255,0
6,1761572602198,1761572602198,18914,255,125,116,255,418384139,112,255,125,126
6,1761572602198,1761572602198,18915,0,123,255,255,202058448,255,255,255,255
6,1761572602198,1761572602198,18916,0,125,255,0,419373295,0,125,125,255
6,1761572602198,1761572602198,18917,137,77,64,20,418644247,178,8,178,0
6,1761572602198,1761572602198,18918,255,255,255,111,419343920,111,255,255,255
6,1761572602198,1761572602198,18919,48,37,255,255,201326603,250,255,255,255
6,1761572602198,1761572602198,18920,255,125,116,255,418384139,112,255,125,126
6,1761572602198,1761572602198,18921,247,255,255,0,419361047,207,0,255,255
6,1761572602198,1761572602198,18922,0,0,0,0,150892043,0,0,0,0
6,1761572602198,1761572602198,18923,14,149,255,0,217449893,74,1,0,0
6,1761572602198,1761572602198,18924,0,255,125,125,419348235,125,0,125,255
6,1761572602198,1761572602198,18925,0,125,255,0,419373295,0,125,125,255
6,1761572602198,1761572602198,18926,0,243,1,255,418382091,255,0,255,255
6,1761572602198,1761572602198,18927,193,255,255,255,419319563,255,0,255,255
6,1761572602198,1761572602198,18928,0,255,254,0,419343627,0,0,254,255
6,1761572602198,1761572602198,18929,255,125,116,255,418384139,112,255,125,126
6,1761572602198,1761572602198,18930,0,125,255,0,419373295,0,125,125,255
6,1761572601738,1761572601738,18548,255,255,255,111,419343920,111,255,255,255
6,1761572601738,1761572601738,18549,225,255,255,0,419299536,255,3,255,255
6,1761572601738,1761572601738,18550,255,125,96,255,418384139,112,255,125,126
6,1761572601738,1761572601738,18551,0,210,255,255,202058448,255,255,255,255
6,1761572601738,1761572601738,18552,0,0,0,0,150892043,0,0,0,0
6,1761572601738,1761572601738,18553,0,125,255,0,419373295,0,125,125,255
6,1761572601738,1761572601738,18554,255,125,96,255,418384139,112,255,125,126
6,1761572601738,1761572601738,18555,0,125,255,0,419373295,0,125,125,255
6,1761572601738,1761572601738,18556,68,37,0,0,418447824,0,0,0,1
6,1761572601738,1761572601738,18557,36,7,0,11,418448336,0,39,0,208
6,1761572601738,1761572601738,18558,1,3,12,1,418448848,1,0,247,232
6,1761572601738,1761572601738,18559,84,16,0,160,418449104,255,20,0,0
6,1761572601738,1761572601738,18560,63,0,33,130,418710000,2,61,255,0
6,1761572601738,1761572601738,18561,0,124,3,208,418710256,7,0,231,246
6,1761572601738,1761572601738,18562,0,19,0,0,418710512,0,0,0,136
6,1761572601738,1761572601738,18563,125,255,255,3,418710768,255,232,255,255
6,1761572601738,1761572601738,18564,255,255,255,111,419343920,111,255,255,255
6,1761572601738,1761572601738,18565,255,125,96,255,418384139,112,255,125,126
6,1761572601738,1761572601738,18566,102,240,245,0,217995840,0,0,211,255
6,1761572601738,1761572601738,18567,51,126,126,30,419322176,126,126,18,51
6,1761572601738,1761572601738,18568,0,3,12,0,418448592,0,56,248,232
6,1761572601738,1761572601738,18569,0,0,0,0,150892043,0,0,0,0
6,1761572601738,1761572601738,18570,0,125,255,0,419373295,0,125,125,255
6,1761572601738,1761572601738,18571,247,255,255,0,419361024,207,0,255,255
6,1761572601718,1761572601718,18534,0,125,255,0,419373295,0,125,125,255
6,1761572601718,1761572601718,18535,193,255,255,255,419319563,255,0,255,255
6,1761572601718,1761572601718,18536,0,255,254,0,419343627,0,0,254,255
6,1761572601718,1761572601718,18537,255,125,96,255,418384139,112,255,125,126
6,1761572601718,1761572601718,18538,0,125,255,0,419373295,0,125,125,255
6,1761572601718,1761572601718,18539,0,255,255,255,215101223,255,0,255,0
6,1761572601718,1761572601718,18540,224,255,255,255,419283979,243,8,255,255
6,1761572601718,1761572601718,18541,255,255,255,111,419343920,111,255,255,255
6,1761572601718,1761572601718,18542,255,125,96,255,418384139,112,255,125,126
6,1761572601718,1761572601718,18543,0,0,0,0,150892043,0,0,0,0
6,1761572601718,1761572601718,18544,0,125,255,0,419373295,0,125,125,255
6,1761572601718,1761572601718,18545,255,125,96,255,418384139,112,255,125,126
6,1761572601718,1761572601718,18546,0,125,255,0,419373295,0,125,125,255
6,1761572601718,1761572601718,18547,253,255,255,100,217056000,255,0,255,255
6,1761572601699,1761572601699,18498,7,5,13,9,418515187,25,13,7,11
6,1761572601699,1761572601699,18526,255,125,96,255,418384139,112,255,125,126
6,1761572601699,1761572601699,18500,7,1,13,12,418515443,22,13,8,9
6,1761572601699,1761572601699,18501,0,3,102,0,217449378,0,0,0,0
6,1761572601699,1761572601699,18502,73,9,9,73,418515699,9,9,73,73
6,1761572601699,1761572601699,18503,255,125,96,255,418384139,112,255,125,126
6,1761572601699,1761572601699,18504,69,2,2,69,418515955,2,2,69,69
6,1761572601699,1761572601699,18505,0,255,255,255,419354928,255,255,255,255
6,1761572601699,1761572601699,18506,0,0,0,0,150892043,0,0,0,0
6,1761572601699,1761572601699,18499,255,255,255,111,419343920,111,255,255,255
6,1761572601699,1761572601699,18508,0,125,255,0,419373295,0,125,125,255
6,1761572601699,1761572601699,18509,253,255,255,100,217056000,255,0,255,255
6,1761572601699,1761572601699,18510,255,0,255,255,418382180,255,255,255,255
6,1761572601699,1761572601699,18511,0,0,0,0,418517491,0,0,0,0
6,1761572601699,1761572601699,18512,182,2,75,14,217448864,40,8,1,0
6,1761572601699,1761572601699,18513,0,0,0,0,418517747,0,0,0,0
6,1761572601699,1761572601699,18514,225,255,255,0,419299536,255,3,255,255
6,1761572601699,1761572601699,18515,0,0,0,0,418518003,0,0,0,0
6,1761572601699,1761572601699,18516,17,0,0,20,217450150,0,0,255,0
6,1761572601699,1761572601699,18517,255,125,96,255,418384139,112,255,125,126
6,1761572601699,1761572601699,18518,108,255,18,73,408885235,81,9,69,255
6,1761572601699,1761572601699,18519,0,193,255,255,202058448,255,255,255,255
6,1761572601699,1761572601699,18520,0,0,0,0,217449383,0,0,0,0
6,1761572601699,1761572601699,18521,62,13,1,57,410982387,13,2,153,7
6,1761572601699,1761572601699,18522,0,125,255,0,419373295,0,125,125,255
6,1761572601699,1761572601699,18523,255,255,255,111,419343920,111,255,255,255
6,1761572601699,1761572601699,18524,244,128,255,255,418513907,4,255,0,255
6,1761572601699,1761572601699,18525,48,48,255,255,201326603,250,255,255,255
6,1761572601699,1761572601699,18533,0,243,1,255,418382091,255,0,255,255
6,1761572601699,1761572601699,18527,1,56,255,73,418516723,69,55,255,255
6,1761572601699,1761572601699,18528,247,255,255,0,419361047,207,0,255,255
6,1761572601699,1761572601699,18529,0,0,0,0,150892043,0,0,0,0
6,1761572601699,1761572601699,18530,14,144,255,0,217449893,74,1,0,0
6,1761572601699,1761572601699,18531,76,0,75,75,418518259,75,75,75,0
6,1761572601699,1761572601699,18532,0,255,125,125,419348235,125,0,125,255
6,1761572601699,1761572601699,18507,0,0,0,0,418517235,0,0,0,0
6,1761572601658,1761572601658,18468,255,125,96,255,418384139,112,255,125,126
6,1761572601658,1761572601658,18491,0,0,0,0,418514419,0,0,0,64
6,1761572601658,1761572601658,18470,36,7,0,11,418448336,0,39,0,208
6,1761572601658,1761572601658,18471,1,3,12,1,418448848,1,0,247,232
6,1761572601658,1761572601658,18472,84,16,0,160,418449104,255,20,0,0
6,1761572601658,1761572601658,18473,63,0,33,130,418710000,2,61,255,0
6,1761572601658,1761572601658,18474,0,124,3,208,418710256,7,0,231,246
6,1761572601658,1761572601658,18475,0,19,0,0,418710512,0,0,0,136
6,1761572601658,1761572601658,18469,68,35,0,0,418447824,0,0,0,1
6,1761572601658,1761572601658,18477,255,255,255,111,419343920,111,255,255,255
6,1761572601658,1761572601658,18478,0,125,255,0,419373295,0,125,125,255
6,1761572601658,1761572601658,18479,255,125,96,255,418384139,112,255,125,126
6,1761572601658,1761572601658,18480,102,240,245,0,217995840,0,0,211,255
6,1761572601658,1761572601658,18481,249,55,64,125,418513395,13,55,125,2
6,1761572601658,1761572601658,18482,0,3,12,0,418448592,0,56,248,232
6,1761572601658,1761572601658,18483,0,0,0,0,150892043,0,0,0,0
6,1761572601658,1761572601658,18484,12,13,13,12,416880627,13,13,11,14
6,1761572601658,1761572601658,18485,51,126,126,30,419322176,126,126,18,51
6,1761572601658,1761572601658,18486,247,255,255,0,419361024,207,0,255,255
6,1761572601658,1761572601658,18487,0,125,255,0,419373295,0,125,125,255
6,1761572601658,1761572601658,18488,71,71,70,71,409475059,71,71,70,71
6,1761572601658,1761572601658,18489,204,39,255,125,217050891,255,250,255,255
6,1761572601658,1761572601658,18490,195,0,160,49,418513651,88,200,160,0
6,1761572601658,1761572601658,18497,0,125,255,0,419373295,0,125,125,255
6,1761572601658,1761572601658,18492,125,0,16,0,419325167,0,0,68,0
6,1761572601658,1761572601658,18493,19,64,0,160,419361843,37,219,0,0
6,1761572601658,1761572601658,18494,255,125,96,255,418384139,112,255,125,126
6,1761572601658,1761572601658,18495,57,39,13,12,418514675,46,13,43,12
6,1761572601658,1761572601658,18496,40,42,13,10,418514931,42,13,37,12
6,1761572601658,1761572601658,18476,125,255,255,3,418710768,255,232,255,255
6,1761572601618,1761572601618,18451,0,255,255,255,215101223,255,0,255,0
6,1761572601618,1761572601618,18452,224,255,255,255,419283979,243,8,255,255
6,1761572601618,1761572601618,18453,255,255,255,111,419343920,111,255,255,255
6,1761572601618,1761572601618,18454,255,125,96,255,418384139,112,255,125,126
6,1761572601618,1761572601618,18455,0,0,0,0,150892043,0,0,0,0
6,1761572601618,1761572601618,18456,0,125,255,0,419373295,0,125,125,255
6,1761572601618,1761572601618,18457,255,125,96,255,418384139,112,255,125,126
6,1761572601618,1761572601618,18458,0,125,255,0,419373295,0,125,125,255
6,1761572601618,1761572601618,18459,253,255,255,100,217056000,255,0,255,255
6,1761572601618,1761572601618,18460,255,255,255,111,419343920,111,255,255,255
6,1761572601618,1761572601618,18461,225,255,255,0,419299536,255,3,255,255
6,1761572601618,1761572601618,18462,255,125,96,255,418384139,112,255,125,126
6,1761572601618,1761572601618,18463,1,66,255,2,418579704,0,2,255,10
6,1761572601618,1761572601618,18464,20,255,40,21,419358456,27,43,10,255
6,1761572601618,1761572601618,18465,0,176,255,255,202058448,255,255,255,255
6,1761572601618,1761572601618,18466,0,0,0,0,150892043,0,0,0,0
6,1761572601618,1761572601618,18467,0,125,255,0,419373295,0,125,125,255
6,1761572600498,1761572600498,17544,69,2,2,69,418515955,2,2,69,69
6,1761572600498,1761572600498,17572,48,20,255,255,201326603,250,255,255,255
6,1761572600498,1761572600498,17546,0,0,0,0,418517235,0,0,0,0
6,1761572600498,1761572600498,17547,0,235,102,0,217449378,0,0,0,0
6,1761572600498,1761572600498,17548,1,61,255,2,418579704,0,2,255,10
6,1761572600498,1761572600498,17549,19,255,40,21,419358456,27,43,10,255
6,1761572600498,1761572600498,17550,255,125,116,255,418384139,112,255,125,126
6,1761572600498,1761572600498,17551,0,0,0,0,418517491,0,0,0,0
6,1761572600498,1761572600498,17552,0,255,255,255,419354928,255,255,255,255
6,1761572600498,1761572600498,17545,255,255,255,111,419343920,111,255,255,255
6,1761572600498,1761572600498,17554,0,0,0,0,418517747,0,0,0,0
6,1761572600498,1761572600498,17555,0,125,255,0,419373295,0,125,125,255
6,1761572600498,1761572600498,17556,253,255,255,100,217056000,255,0,255,255
6,1761572600498,1761572600498,17557,255,0,255,255,418382180,255,255,255,255
6,1761572600498,1761572600498,17558,0,0,0,0,418518003,0,0,0,0
6,1761572600498,1761572600498,17559,192,234,75,14,217448864,40,8,1,0
6,1761572600498,1761572600498,17560,108,255,18,73,408885235,81,9,69,255
6,1761572600498,1761572600498,17561,225,255,255,0,419299536,255,3,255,255
6,1761572600498,1761572600498,17562,62,13,1,57,410982387,13,2,139,7
6,1761572600498,1761572600498,17563,21,0,0,20,217450150,0,0,255,0
6,1761572600498,1761572600498,17564,255,125,116,255,418384139,112,255,125,126
6,1761572600498,1761572600498,17565,0,55,255,255,202058448,255,255,255,255
6,1761572600498,1761572600498,17566,0,125,255,0,419373295,0,125,125,255
6,1761572600498,1761572600498,17567,244,128,255,255,418513907,4,255,0,255
6,1761572600498,1761572600498,17568,1,50,255,73,418516723,69,55,255,255
6,1761572600498,1761572600498,17569,255,255,255,111,419343920,111,255,255,255
6,1761572600498,1761572600498,17570,224,255,255,6,418644503,0,219,255,255
6,1761572600498,1761572600498,17571,76,0,75,74,418518259,75,75,75,0
6,1761572600498,1761572600498,17579,0,243,1,255,418382091,255,0,255,255
6,1761572600498,1761572600498,17573,255,125,116,255,418384139,112,255,125,126
6,1761572600498,1761572600498,17574,247,255,255,0,419361047,207,0,255,255
6,1761572600498,1761572600498,17575,0,0,0,0,150892043,0,0,0,0
6,1761572600498,1761572600498,17576,14,132,255,0,217449893,74,1,0,0
6,1761572600498,1761572600498,17577,0,255,125,125,419348235,125,0,125,255
6,1761572600498,1761572600498,17578,0,125,255,0,419373295,0,125,125,255
6,1761572600498,1761572600498,17553,0,0,0,0,150892043,0,0,0,0
6,1761572600478,1761572600478,17510,88,0,0,0,418579448,0,0,0,0
6,1761572600478,1761572600478,17536,41,42,13,10,418514931,42,13,37,12
6,1761572600478,1761572600478,17512,68,11,0,0,418447824,0,0,0,1
6,1761572600478,1761572600478,17513,36,7,0,11,418448336,0,39,0,208
6,1761572600478,1761572600478,17514,1,3,12,1,418448848,1,0,247,232
6,1761572600478,1761572600478,17515,84,16,0,160,418449104,255,20,0,0
6,1761572600478,1761572600478,17516,249,49,64,125,418513395,12,55,125,2
6,1761572600478,1761572600478,17517,63,0,33,130,418710000,2,61,255,0
6,1761572600478,1761572600478,17518,0,124,3,208,418710256,7,0,231,246
6,1761572600478,1761572600478,17511,255,125,116,255,418384139,112,255,125,126
6,1761572600478,1761572600478,17520,12,13,13,14,416487411,13,13,12,14
6,1761572600478,1761572600478,17521,125,255,255,3,418710768,255,232,255,255
6,1761572600478,1761572600478,17522,255,255,255,111,419343920,111,255,255,255
6,1761572600478,1761572600478,17523,69,69,70,69,409081843,69,69,69,69
6,1761572600478,1761572600478,17524,102,240,245,0,217995840,0,0,211,255
6,1761572600478,1761572600478,17525,255,125,116,255,418384139,112,255,125,126
6,1761572600478,1761572600478,17526,51,126,126,30,419322176,126,126,18,51
6,1761572600478,1761572600478,17527,0,0,0,0,150892043,0,0,0,0
6,1761572600478,1761572600478,17528,0,3,12,0,418448592,0,56,248,232
6,1761572600478,1761572600478,17529,195,0,160,49,418513651,88,200,160,0
6,1761572600478,1761572600478,17530,0,0,0,0,418514419,0,0,0,64
6,1761572600478,1761572600478,17531,247,255,255,0,419361024,207,0,255,255
6,1761572600478,1761572600478,17532,0,125,255,0,419373295,0,125,125,255
6,1761572600478,1761572600478,17533,0,125,255,0,419373295,0,125,125,255
6,1761572600478,1761572600478,17534,204,83,255,125,217050891,255,250,255,255
6,1761572600478,1761572600478,17535,57,39,13,12,418514675,46,13,43,12
6,1761572600478,1761572600478,17543,73,9,9,73,418515699,9,9,73,73
6,1761572600478,1761572600478,17537,125,0,16,0,419325167,0,0,68,0
6,1761572600478,1761572600478,17538,19,64,0,160,419361843,37,219,0,0
6,1761572600478,1761572600478,17539,255,125,116,255,418384139,112,255,125,126
6,1761572600478,1761572600478,17540,7,22,13,9,418515187,11,13,7,10
6,1761572600478,1761572600478,17541,7,1,13,12,418515443,22,13,8,9
6,1761572600478,1761572600478,17542,0,125,255,0,419373295,0,125,125,255
6,1761572600478,1761572600478,17519,0,19,0,0,418710512,0,0,0,136
6,1761572600458,1761572600458,17495,224,255,255,255,419283979,243,8,255,255
6,1761572600458,1761572600458,17496,255,255,255,111,419343920,111,255,255,255
6,1761572600458,1761572600458,17497,255,125,96,255,418384139,112,255,125,126
6,1761572600458,1761572600458,17498,0,0,0,0,150892043,0,0,0,0
6,1761572600458,1761572600458,17499,0,125,255,0,419373295,0,125,125,255
6,1761572600458,1761572600458,17500,255,125,96,255,418384139,112,255,125,126
6,1761572600458,1761572600458,17501,0,125,255,0,419373295,0,125,125,255
6,1761572600458,1761572600458,17502,253,255,255,100,217056000,255,0,255,255
6,1761572600458,1761572600458,17503,255,255,255,111,419343920,111,255,255,255
6,1761572600458,1761572600458,17504,225,255,255,0,419299536,255,3,255,255
6,1761572600458,1761572600458,17505,63,0,0,18,217449127,40,66,0,0
6,1761572600458,1761572600458,17506,255,125,96,255,418384139,112,255,125,126
6,1761572600458,1761572600458,17507,0,38,255,255,202058448,255,255,255,255
6,1761572600458,1761572600458,17508,0,0,0,0,150892043,0,0,0,0
6,1761572600458,1761572600458,17509,0,125,255,0,419373295,0,125,125,255
6,1761572600403,1761572600403,17473,255,0,255,255,418382180,255,255,255,255
6,1761572600403,1761572600403,17474,162,232,75,14,217448864,40,8,1,0
6,1761572600403,1761572600403,17475,225,255,255,0,419299536,255,3,255,255
6,1761572600403,1761572600403,17476,20,0,0,20,217450150,0,0,255,0
6,1761572600403,1761572600403,17477,255,125,96,255,418384139,112,255,125,126
6,1761572600403,1761572600403,17478,0,21,255,255,202058448,255,255,255,255
6,1761572600403,1761572600403,17479,0,125,255,0,419373295,0,125,125,255
6,1761572600403,1761572600403,17480,137,77,64,20,418644247,178,8,178,0
6,1761572600403,1761572600403,17481,255,255,255,111,419343920,111,255,255,255
6,1761572600403,1761572600403,17482,48,99,255,255,201326603,250,255,255,255
6,1761572600403,1761572600403,17483,255,125,96,255,418384139,112,255,125,126
6,1761572600403,1761572600403,17484,247,255,255,0,419361047,207,0,255,255
6,1761572600403,1761572600403,17485,0,0,0,0,150892043,0,0,0,0
6,1761572600403,1761572600403,17486,14,131,255,0,217449893,74,1,0,0
6,1761572600403,1761572600403,17487,0,255,125,125,419348235,125,0,125,255
6,1761572600403,1761572600403,17488,0,125,255,0,419373295,0,125,125,255
6,1761572600403,1761572600403,17489,0,243,1,255,418382091,255,0,255,255
6,1761572600403,1761572600403,17490,193,255,255,255,419319563,255,0,255,255
6,1761572600403,1761572600403,17491,0,255,254,0,419343627,0,0,254,255
6,1761572600403,1761572600403,17492,255,125,96,255,418384139,112,255,125,126
6,1761572600403,1761572600403,17493,0,125,255,0,419373295,0,125,125,255
6,1761572600403,1761572600403,17494,0,255,255,255,215101223,255,0,255,0
6,1761572600378,1761572600378,17443,36,7,0,11,418448336,0,39,0,208
6,1761572600378,1761572600378,17466,0,233,102,0,217449378,0,0,0,0
6,1761572600378,1761572600378,17445,84,16,0,160,418449104,255,20,0,0
6,1761572600378,1761572600378,17446,63,0,33,129,418710000,2,61,255,0
6,1761572600378,1761572600378,17447,0,124,3,208,418710256,7,0,231,246
6,1761572600378,1761572600378,17448,0,19,0,0,418710512,0,0,0,136
6,1761572600378,1761572600378,17449,125,255,255,3,418710768,255,232,255,255
6,1761572600378,1761572600378,17450,255,255,255,111,419343920,111,255,255,255
6,1761572600378,1761572600378,17444,1,3,12,1,418448848,1,0,247,232
6,1761572600378,1761572600378,17452,255,125,75,255,418384139,112,255,125,126
6,1761572600378,1761572600378,17453,102,240,245,0,217995840,0,0,211,255
6,1761572600378,1761572600378,17454,51,126,126,30,419322176,126,126,18,51
6,1761572600378,1761572600378,17455,0,3,12,0,418448592,0,56,248,232
6,1761572600378,1761572600378,17456,0,0,0,0,150892043,0,0,0,0
6,1761572600378,1761572600378,17457,0,125,255,0,419373295,0,125,125,255
6,1761572600378,1761572600378,17458,247,255,255,0,419361024,207,0,255,255
6,1761572600378,1761572600378,17459,204,66,255,125,217050891,255,250,255,255
6,1761572600378,1761572600378,17460,125,0,16,0,419325167,0,0,68,0
6,1761572600378,1761572600378,17461,255,125,75,255,418384139,112,255,125,126
6,1761572600378,1761572600378,17462,0,125,255,0,419373295,0,125,125,255
6,1761572600378,1761572600378,17463,1,108,130,55,217449121,86,19,0,2
6,1761572600378,1761572600378,17464,0,0,0,0,418517491,0,0,0,0
6,1761572600378,1761572600378,17465,255,255,255,111,419343920,111,255,255,255
6,1761572600378,1761572600378,17472,253,255,255,100,217056000,255,0,255,255
6,1761572600378,1761572600378,17467,255,125,96,255,418384139,112,255,125,126
6,1761572600378,1761572600378,17468,0,255,255,255,419354928,255,255,255,255
6,1761572600378,1761572600378,17469,0,0,0,0,150892043,0,0,0,0
6,1761572600378,1761572600378,17470,255,255,255,0,407902195,0,15,12,255
6,1761572600378,1761572600378,17471,0,125,255,0,419373295,0,125,125,255
6,1761572600378,1761572600378,17451,0,0,0,0,418514419,0,0,0,64
6,1761572599858,1761572599858,17059,0,0,0,0,418517235,0,0,0,0
6,1761572599858,1761572599858,17086,48,54,255,255,201326603,250,255,255,255
6,1761572599858,1761572599858,17061,0,0,0,0,418517491,0,0,0,0
6,1761572599858,1761572599858,17062,0,223,102,0,217449378,0,0,0,0
6,1761572599858,1761572599858,17063,0,0,0,0,418517747,0,0,0,0
6,1761572599858,1761572599858,17064,255,125,96,255,418384139,112,255,125,126
6,1761572599858,1761572599858,17065,0,0,0,0,418518003,0,0,0,0
6,1761572599858,1761572599858,17066,0,255,255,255,419354928,255,255,255,255
6,1761572599858,1761572599858,17067,0,0,0,0,150892043,0,0,0,0
6,1761572599858,1761572599858,17060,255,255,255,111,419343920,111,255,255,255
6,1761572599858,1761572599858,17069,255,255,255,0,407902195,0,15,12,255
6,1761572599858,1761572599858,17070,253,255,255,100,217056000,255,0,255,255
6,1761572599858,1761572599858,17071,0,125,255,0,419373295,0,125,125,255
6,1761572599858,1761572599858,17072,255,0,255,255,418382180,255,255,255,255
6,1761572599858,1761572599858,17073,192,222,75,14,217448864,40,8,1,0
6,1761572599858,1761572599858,17074,108,255,18,73,408885235,81,9,69,255
6,1761572599858,1761572599858,17075,225,255,255,0,419299536,255,3,255,255
6,1761572599858,1761572599858,17076,62,13,1,57,410982387,13,2,139,7
6,1761572599858,1761572599858,17077,31,0,0,20,217450150,0,0,255,0
6,1761572599858,1761572599858,17078,255,125,96,255,418384139,112,255,125,126
6,1761572599858,1761572599858,17079,0,106,255,255,202058448,255,255,255,255
6,1761572599858,1761572599858,17080,244,128,255,255,418513907,4,255,0,255
6,1761572599858,1761572599858,17081,0,125,255,0,419373295,0,125,125,255
6,1761572599858,1761572599858,17082,1,47,255,73,418516723,69,55,255,255
6,1761572599858,1761572599858,17083,255,255,255,111,419343920,111,255,255,255
6,1761572599858,1761572599858,17084,76,0,75,75,418518259,75,75,75,0
6,1761572599858,1761572599858,17085,2,111,0,135,419375945,2,19,129,0
6,1761572599858,1761572599858,17093,0,243,1,255,418382091,255,0,255,255
6,1761572599858,1761572599858,17087,255,125,96,255,418384139,113,255,125,126
6,1761572599858,1761572599858,17088,247,255,255,0,419361047,207,0,255,255
6,1761572599858,1761572599858,17089,0,0,0,0,150892043,0,0,0,0
6,1761572599858,1761572599858,17090,14,126,255,0,217449893,74,1,0,0
6,1761572599858,1761572599858,17091,0,255,125,125,419348235,125,0,125,255
