,vehicle_id,timestamp,dt,IST,ts_mins,total_battery_current,bat_voltage,gear_position,odometerreading,vehicle_speed_vcu,vehiclereadycondition,gun_connection_status,ignitionstatus,latitude,longitude,altitude,ground_speed_kmph,charger_proximity,dist_from_loc
10,18,2025-09-20 18:30:20.127,2025-09-20,2025-09-21 00:00:20.127,2025-09-20 18:30:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
11,18,2025-09-20 18:30:21.627,2025-09-20,2025-09-21 00:00:21.627,2025-09-20 18:30:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
12,18,2025-09-20 18:30:23.067,2025-09-20,2025-09-21 00:00:23.067,2025-09-20 18:30:00,,,0.0,2635.38,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
13,18,2025-09-20 18:30:24.667,2025-09-20,2025-09-21 00:00:24.667,2025-09-20 18:30:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
14,18,2025-09-20 18:30:25.907,2025-09-20,2025-09-21 00:00:25.907,2025-09-20 18:30:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
15,18,2025-09-20 18:30:27.667,2025-09-20,2025-09-21 00:00:27.667,2025-09-20 18:30:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
16,18,2025-09-20 18:30:29.307,2025-09-20,2025-09-21 00:00:29.307,2025-09-20 18:30:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
17,18,2025-09-20 18:30:31.227,2025-09-20,2025-09-21 00:00:31.227,2025-09-20 18:30:00,1.1,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
18,18,2025-09-20 18:30:32.687,2025-09-20,2025-09-21 00:00:32.687,2025-09-20 18:30:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
19,18,2025-09-20 18:30:34.107,2025-09-20,2025-09-21 00:00:34.107,2025-09-20 18:30:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
20,18,2025-09-20 18:30:35.827,2025-09-20,2025-09-21 00:00:35.827,2025-09-20 18:30:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
21,18,2025-09-20 18:30:38.573,2025-09-20,2025-09-21 00:00:38.573,2025-09-20 18:30:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
22,18,2025-09-20 18:30:41.887,2025-09-20,2025-09-21 00:00:41.887,2025-09-20 18:30:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
23,18,2025-09-20 18:30:43.627,2025-09-20,2025-09-21 00:00:43.627,2025-09-20 18:30:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
24,18,2025-09-20 18:30:45.067,2025-09-20,2025-09-21 00:00:45.067,2025-09-20 18:30:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
25,18,2025-09-20 18:30:46.767,2025-09-20,2025-09-21 00:00:46.767,2025-09-20 18:30:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
26,18,2025-09-20 18:30:49.847,2025-09-20,2025-09-21 00:00:49.847,2025-09-20 18:30:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
27,18,2025-09-20 18:30:51.707,2025-09-20,2025-09-21 00:00:51.707,2025-09-20 18:30:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
28,18,2025-09-20 18:30:54.927,2025-09-20,2025-09-21 00:00:54.927,2025-09-20 18:30:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
29,18,2025-09-20 18:30:56.667,2025-09-20,2025-09-21 00:00:56.667,2025-09-20 18:30:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
30,18,2025-09-20 18:30:58.247,2025-09-20,2025-09-21 00:00:58.247,2025-09-20 18:30:00,,,0.0,2635.38,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
31,18,2025-09-20 18:30:59.467,2025-09-20,2025-09-21 00:00:59.467,2025-09-20 18:30:00,,,0.0,2635.38,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,,NEAR_GGN,6.52
32,18,2025-09-20 18:31:01.187,2025-09-20,2025-09-21 00:01:01.187,2025-09-20 18:31:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,0.0,NEAR_GGN,6.73
33,18,2025-09-20 18:31:04.547,2025-09-20,2025-09-21 00:01:04.547,2025-09-20 18:31:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,0.0,NEAR_GGN,6.73
34,18,2025-09-20 18:31:06.247,2025-09-20,2025-09-21 00:01:06.247,2025-09-20 18:31:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,0.0,NEAR_GGN,6.52
35,18,2025-09-20 18:31:07.567,2025-09-20,2025-09-21 00:01:07.567,2025-09-20 18:31:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,0.0,NEAR_GGN,6.52
36,18,2025-09-20 18:31:09.227,2025-09-20,2025-09-21 00:01:09.227,2025-09-20 18:31:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,0.0,NEAR_GGN,6.52
37,18,2025-09-20 18:31:12.747,2025-09-20,2025-09-21 00:01:12.747,2025-09-20 18:31:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423035,76.99171,224.1,0.0,NEAR_GGN,6.52
38,18,2025-09-20 18:31:14.987,2025-09-20,2025-09-21 00:01:14.987,2025-09-20 18:31:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,0.0,NEAR_GGN,6.73
39,18,2025-09-20 18:31:17.947,2025-09-20,2025-09-21 00:01:17.947,2025-09-20 18:31:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
40,18,2025-09-20 18:31:20.707,2025-09-20,2025-09-21 00:01:20.707,2025-09-20 18:31:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
41,18,2025-09-20 18:31:24.227,2025-09-20,2025-09-21 00:01:24.227,2025-09-20 18:31:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
42,18,2025-09-20 18:31:25.987,2025-09-20,2025-09-21 00:01:25.987,2025-09-20 18:31:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
43,18,2025-09-20 18:31:28.727,2025-09-20,2025-09-21 00:01:28.727,2025-09-20 18:31:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
44,18,2025-09-20 18:31:28.987,2025-09-20,2025-09-21 00:01:28.987,2025-09-20 18:31:00,,,0.0,2635.38,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
45,18,2025-09-20 18:31:31.987,2025-09-20,2025-09-21 00:01:31.987,2025-09-20 18:31:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
46,18,2025-09-20 18:31:34.687,2025-09-20,2025-09-21 00:01:34.687,2025-09-20 18:31:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
47,18,2025-09-20 18:31:38.127,2025-09-20,2025-09-21 00:01:38.127,2025-09-20 18:31:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
48,18,2025-09-20 18:31:39.707,2025-09-20,2025-09-21 00:01:39.707,2025-09-20 18:31:00,1.1,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
49,18,2025-09-20 18:31:41.127,2025-09-20,2025-09-21 00:01:41.127,2025-09-20 18:31:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
50,18,2025-09-20 18:31:43.187,2025-09-20,2025-09-21 00:01:43.187,2025-09-20 18:31:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
51,18,2025-09-20 18:31:44.927,2025-09-20,2025-09-21 00:01:44.927,2025-09-20 18:31:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
52,18,2025-09-20 18:31:47.107,2025-09-20,2025-09-21 00:01:47.107,2025-09-20 18:31:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
53,18,2025-09-20 18:31:48.807,2025-09-20,2025-09-21 00:01:48.807,2025-09-20 18:31:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
54,18,2025-09-20 18:31:50.307,2025-09-20,2025-09-21 00:01:50.307,2025-09-20 18:31:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
55,18,2025-09-20 18:31:51.787,2025-09-20,2025-09-21 00:01:51.787,2025-09-20 18:31:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
56,18,2025-09-20 18:31:54.867,2025-09-20,2025-09-21 00:01:54.867,2025-09-20 18:31:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
57,18,2025-09-20 18:31:56.107,2025-09-20,2025-09-21 00:01:56.107,2025-09-20 18:31:00,,,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
58,18,2025-09-20 18:31:57.787,2025-09-20,2025-09-21 00:01:57.787,2025-09-20 18:31:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
59,18,2025-09-20 18:31:59.467,2025-09-20,2025-09-21 00:01:59.467,2025-09-20 18:31:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,,NEAR_GGN,6.73
60,18,2025-09-20 18:32:02.087,2025-09-20,2025-09-21 00:02:02.087,2025-09-20 18:32:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,0.0,NEAR_GGN,6.73
61,18,2025-09-20 18:32:03.827,2025-09-20,2025-09-21 00:02:03.827,2025-09-20 18:32:00,,,0.0,2635.375,0.0,0.0,0.0,1.0,28.423033,76.99171,224.1,0.0,NEAR_GGN,6.73
62,18,2025-09-20 18:32:05.007,2025-09-20,2025-09-21 00:02:05.007,2025-09-20 18:32:00,,,0.0,2635.38,0.0,0.0,0.0,1.0,28.42303,76.99171,224.2,0.0,NEAR_GGN,7.04
63,18,2025-09-20 18:32:06.847,2025-09-20,2025-09-21 00:02:06.847,2025-09-20 18:32:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.42303,76.99171,224.2,0.0,NEAR_GGN,7.04
64,18,2025-09-20 18:32:09.927,2025-09-20,2025-09-21 00:02:09.927,2025-09-20 18:32:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.42303,76.99171,224.2,0.0,NEAR_GGN,7.04
65,18,2025-09-20 18:32:11.067,2025-09-20,2025-09-21 00:02:11.067,2025-09-20 18:32:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,0.0,NEAR_GGN,7.15
66,18,2025-09-20 18:32:13.107,2025-09-20,2025-09-21 00:02:13.107,2025-09-20 18:32:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
67,18,2025-09-20 18:32:14.847,2025-09-20,2025-09-21 00:02:14.847,2025-09-20 18:32:00,,,0.0,2635.38,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
68,18,2025-09-20 18:32:18.067,2025-09-20,2025-09-21 00:02:18.067,2025-09-20 18:32:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
69,18,2025-09-20 18:32:20.987,2025-09-20,2025-09-21 00:02:20.987,2025-09-20 18:32:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
70,18,2025-09-20 18:32:23.047,2025-09-20,2025-09-21 00:02:23.047,2025-09-20 18:32:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
71,18,2025-09-20 18:32:24.927,2025-09-20,2025-09-21 00:02:24.927,2025-09-20 18:32:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
72,18,2025-09-20 18:32:26.227,2025-09-20,2025-09-21 00:02:26.227,2025-09-20 18:32:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
73,18,2025-09-20 18:32:27.927,2025-09-20,2025-09-21 00:02:27.927,2025-09-20 18:32:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
74,18,2025-09-20 18:32:30.987,2025-09-20,2025-09-21 00:02:30.987,2025-09-20 18:32:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
75,18,2025-09-20 18:32:32.867,2025-09-20,2025-09-21 00:02:32.867,2025-09-20 18:32:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
76,18,2025-09-20 18:32:34.087,2025-09-20,2025-09-21 00:02:34.087,2025-09-20 18:32:00,1.1,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
77,18,2025-09-20 18:32:36.187,2025-09-20,2025-09-21 00:02:36.187,2025-09-20 18:32:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
78,18,2025-09-20 18:32:37.987,2025-09-20,2025-09-21 00:02:37.987,2025-09-20 18:32:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
79,18,2025-09-20 18:32:39.827,2025-09-20,2025-09-21 00:02:39.827,2025-09-20 18:32:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
80,18,2025-09-20 18:32:41.307,2025-09-20,2025-09-21 00:02:41.307,2025-09-20 18:32:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
81,18,2025-09-20 18:32:42.800,2025-09-20,2025-09-21 00:02:42.800,2025-09-20 18:32:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
82,18,2025-09-20 18:32:46.027,2025-09-20,2025-09-21 00:02:46.027,2025-09-20 18:32:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
83,18,2025-09-20 18:32:47.887,2025-09-20,2025-09-21 00:02:47.887,2025-09-20 18:32:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
84,18,2025-09-20 18:32:51.143,2025-09-20,2025-09-21 00:02:51.143,2025-09-20 18:32:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
85,18,2025-09-20 18:32:52.867,2025-09-20,2025-09-21 00:02:52.867,2025-09-20 18:32:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
86,18,2025-09-20 18:32:54.107,2025-09-20,2025-09-21 00:02:54.107,2025-09-20 18:32:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
87,18,2025-09-20 18:32:56.227,2025-09-20,2025-09-21 00:02:56.227,2025-09-20 18:32:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
88,18,2025-09-20 18:32:57.987,2025-09-20,2025-09-21 00:02:57.987,2025-09-20 18:32:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
89,18,2025-09-20 18:32:59.307,2025-09-20,2025-09-21 00:02:59.307,2025-09-20 18:32:00,,,0.0,2635.38,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,,NEAR_GGN,7.15
90,18,2025-09-20 18:33:00.847,2025-09-20,2025-09-21 00:03:00.847,2025-09-20 18:33:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423029,76.99171,224.2,0.0,NEAR_GGN,7.15
91,18,2025-09-20 18:33:02.407,2025-09-20,2025-09-21 00:03:02.407,2025-09-20 18:33:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423027,76.99171,224.1,0.0,NEAR_GGN,7.36
92,18,2025-09-20 18:33:03.827,2025-09-20,2025-09-21 00:03:03.827,2025-09-20 18:33:00,,,0.0,2635.38,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,0.0,NEAR_GGN,7.57
93,18,2025-09-20 18:33:06.987,2025-09-20,2025-09-21 00:03:06.987,2025-09-20 18:33:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
94,18,2025-09-20 18:33:08.307,2025-09-20,2025-09-21 00:03:08.307,2025-09-20 18:33:00,,,0.0,2635.38,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
95,18,2025-09-20 18:33:11.547,2025-09-20,2025-09-21 00:03:11.547,2025-09-20 18:33:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
96,18,2025-09-20 18:33:13.487,2025-09-20,2025-09-21 00:03:13.487,2025-09-20 18:33:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
97,18,2025-09-20 18:33:15.467,2025-09-20,2025-09-21 00:03:15.467,2025-09-20 18:33:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
98,18,2025-09-20 18:33:17.627,2025-09-20,2025-09-21 00:03:17.627,2025-09-20 18:33:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
99,18,2025-09-20 18:33:19.747,2025-09-20,2025-09-21 00:03:19.747,2025-09-20 18:33:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
100,18,2025-09-20 18:33:21.567,2025-09-20,2025-09-21 00:03:21.567,2025-09-20 18:33:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
101,18,2025-09-20 18:33:24.527,2025-09-20,2025-09-21 00:03:24.527,2025-09-20 18:33:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
102,18,2025-09-20 18:33:26.767,2025-09-20,2025-09-21 00:03:26.767,2025-09-20 18:33:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
103,18,2025-09-20 18:33:28.567,2025-09-20,2025-09-21 00:03:28.567,2025-09-20 18:33:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
104,18,2025-09-20 18:33:31.527,2025-09-20,2025-09-21 00:03:31.527,2025-09-20 18:33:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
105,18,2025-09-20 18:33:34.027,2025-09-20,2025-09-21 00:03:34.027,2025-09-20 18:33:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
106,18,2025-09-20 18:33:35.807,2025-09-20,2025-09-21 00:03:35.807,2025-09-20 18:33:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
107,18,2025-09-20 18:33:37.467,2025-09-20,2025-09-21 00:03:37.467,2025-09-20 18:33:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
108,18,2025-09-20 18:33:38.707,2025-09-20,2025-09-21 00:03:38.707,2025-09-20 18:33:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
109,18,2025-09-20 18:33:40.687,2025-09-20,2025-09-21 00:03:40.687,2025-09-20 18:33:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
110,18,2025-09-20 18:33:43.687,2025-09-20,2025-09-21 00:03:43.687,2025-09-20 18:33:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
111,18,2025-09-20 18:33:46.127,2025-09-20,2025-09-21 00:03:46.127,2025-09-20 18:33:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
112,18,2025-09-20 18:33:47.907,2025-09-20,2025-09-21 00:03:47.907,2025-09-20 18:33:00,1.3,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
113,18,2025-09-20 18:33:49.567,2025-09-20,2025-09-21 00:03:49.567,2025-09-20 18:33:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
114,18,2025-09-20 18:33:52.707,2025-09-20,2025-09-21 00:03:52.707,2025-09-20 18:33:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
115,18,2025-09-20 18:33:55.347,2025-09-20,2025-09-21 00:03:55.347,2025-09-20 18:33:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
116,18,2025-09-20 18:33:57.047,2025-09-20,2025-09-21 00:03:57.047,2025-09-20 18:33:00,1.2,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
117,18,2025-09-20 18:33:58.987,2025-09-20,2025-09-21 00:03:58.987,2025-09-20 18:33:00,1.2,639.2,0.0,2635.38,0.0,0.0,0.0,1.0,28.423025,76.99171,224.1,,NEAR_GGN,7.57
118,18,2025-09-20 18:34:00.667,2025-09-20,2025-09-21 00:04:00.667,2025-09-20 18:34:00,1.3,639.2,0.0,2635.375,0.0,0.0,0.0,1.0,28.423027,76.99171,224.1,0.0,NEAR_GGN,7.36
