,vehicle_id,timestamp,dt,IST,ts_mins,total_battery_current,bat_voltage,gear_position,odometerreading,vehicle_speed_vcu,vehiclereadycondition,gun_connection_status,ignitionstatus,latitude,longitude,altitude,ground_speed_kmph,charger_proximity,dist_from_loc
19230,18,2025-09-21 05:47:58.759,2025-09-21,2025-09-21 11:17:58.759,2025-09-21 05:47:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.4,,NEAR_MZF,21.58
19231,18,2025-09-21 05:48:00.019,2025-09-21,2025-09-21 11:18:00.019,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.4,0.0,NEAR_MZF,21.58
19232,18,2025-09-21 05:48:00.979,2025-09-21,2025-09-21 11:18:00.979,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.4,0.0,NEAR_MZF,21.58
19233,18,2025-09-21 05:48:02.059,2025-09-21,2025-09-21 11:18:02.059,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.4,0.0,NEAR_MZF,21.58
19234,18,2025-09-21 05:48:03.179,2025-09-21,2025-09-21 11:18:03.179,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.4,0.0,NEAR_MZF,21.58
19235,18,2025-09-21 05:48:04.559,2025-09-21,2025-09-21 11:18:04.559,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.4,0.0,NEAR_MZF,21.58
19236,18,2025-09-21 05:48:05.779,2025-09-21,2025-09-21 11:18:05.779,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.4,0.0,NEAR_MZF,21.58
19237,18,2025-09-21 05:48:06.759,2025-09-21,2025-09-21 11:18:06.759,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.4,0.0,NEAR_MZF,21.58
19238,18,2025-09-21 05:48:07.979,2025-09-21,2025-09-21 11:18:07.979,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.4,0.0,NEAR_MZF,21.58
19239,18,2025-09-21 05:48:08.999,2025-09-21,2025-09-21 11:18:08.999,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.4,0.0,NEAR_MZF,21.58
19240,18,2025-09-21 05:48:10.079,2025-09-21,2025-09-21 11:18:10.079,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19241,18,2025-09-21 05:48:11.059,2025-09-21,2025-09-21 11:18:11.059,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19242,18,2025-09-21 05:48:12.079,2025-09-21,2025-09-21 11:18:12.079,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19243,18,2025-09-21 05:48:13.399,2025-09-21,2025-09-21 11:18:13.399,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19244,18,2025-09-21 05:48:14.579,2025-09-21,2025-09-21 11:18:14.579,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19245,18,2025-09-21 05:48:15.619,2025-09-21,2025-09-21 11:18:15.619,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19246,18,2025-09-21 05:48:16.779,2025-09-21,2025-09-21 11:18:16.779,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19247,18,2025-09-21 05:48:17.959,2025-09-21,2025-09-21 11:18:17.959,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19248,18,2025-09-21 05:48:19.059,2025-09-21,2025-09-21 11:18:19.059,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19249,18,2025-09-21 05:48:20.179,2025-09-21,2025-09-21 11:18:20.179,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19250,18,2025-09-21 05:48:21.519,2025-09-21,2025-09-21 11:18:21.519,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19251,18,2025-09-21 05:48:22.599,2025-09-21,2025-09-21 11:18:22.599,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19252,18,2025-09-21 05:48:23.779,2025-09-21,2025-09-21 11:18:23.779,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19253,18,2025-09-21 05:48:24.939,2025-09-21,2025-09-21 11:18:24.939,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19254,18,2025-09-21 05:48:26.039,2025-09-21,2025-09-21 11:18:26.039,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19255,18,2025-09-21 05:48:27.140,2025-09-21,2025-09-21 11:18:27.140,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19256,18,2025-09-21 05:48:28.179,2025-09-21,2025-09-21 11:18:28.179,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19257,18,2025-09-21 05:48:29.559,2025-09-21,2025-09-21 11:18:29.559,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19258,18,2025-09-21 05:48:30.599,2025-09-21,2025-09-21 11:18:30.599,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19259,18,2025-09-21 05:48:31.759,2025-09-21,2025-09-21 11:18:31.759,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19260,18,2025-09-21 05:48:32.780,2025-09-21,2025-09-21 11:18:32.780,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19261,18,2025-09-21 05:48:33.979,2025-09-21,2025-09-21 11:18:33.979,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19262,18,2025-09-21 05:48:34.939,2025-09-21,2025-09-21 11:18:34.939,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19263,18,2025-09-21 05:48:36.019,2025-09-21,2025-09-21 11:18:36.019,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19264,18,2025-09-21 05:48:37.140,2025-09-21,2025-09-21 11:18:37.140,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19265,18,2025-09-21 05:48:38.179,2025-09-21,2025-09-21 11:18:38.179,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19266,18,2025-09-21 05:48:39.539,2025-09-21,2025-09-21 11:18:39.539,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19267,18,2025-09-21 05:48:40.405,2025-09-21,2025-09-21 11:18:40.405,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19268,18,2025-09-21 05:48:41.939,2025-09-21,2025-09-21 11:18:41.939,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19269,18,2025-09-21 05:48:43.039,2025-09-21,2025-09-21 11:18:43.039,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19270,18,2025-09-21 05:48:44.159,2025-09-21,2025-09-21 11:18:44.159,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19271,18,2025-09-21 05:48:45.579,2025-09-21,2025-09-21 11:18:45.579,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19272,18,2025-09-21 05:48:46.759,2025-09-21,2025-09-21 11:18:46.759,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19273,18,2025-09-21 05:48:47.779,2025-09-21,2025-09-21 11:18:47.779,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19274,18,2025-09-21 05:48:48.979,2025-09-21,2025-09-21 11:18:48.979,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19275,18,2025-09-21 05:48:49.939,2025-09-21,2025-09-21 11:18:49.939,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19276,18,2025-09-21 05:48:51.019,2025-09-21,2025-09-21 11:18:51.019,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19277,18,2025-09-21 05:48:52.140,2025-09-21,2025-09-21 11:18:52.140,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19278,18,2025-09-21 05:48:53.779,2025-09-21,2025-09-21 11:18:53.779,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19279,18,2025-09-21 05:48:54.939,2025-09-21,2025-09-21 11:18:54.939,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19280,18,2025-09-21 05:48:56.019,2025-09-21,2025-09-21 11:18:56.019,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19281,18,2025-09-21 05:48:57.140,2025-09-21,2025-09-21 11:18:57.140,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19282,18,2025-09-21 05:48:58.179,2025-09-21,2025-09-21 11:18:58.179,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19283,18,2025-09-21 05:48:59.559,2025-09-21,2025-09-21 11:18:59.559,2025-09-21 05:48:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19284,18,2025-09-21 05:49:00.579,2025-09-21,2025-09-21 11:19:00.579,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19285,18,2025-09-21 05:49:01.759,2025-09-21,2025-09-21 11:19:01.759,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19286,18,2025-09-21 05:49:02.779,2025-09-21,2025-09-21 11:19:02.779,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19287,18,2025-09-21 05:49:03.959,2025-09-21,2025-09-21 11:19:03.959,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19288,18,2025-09-21 05:49:05.019,2025-09-21,2025-09-21 11:19:05.019,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19289,18,2025-09-21 05:49:06.121,2025-09-21,2025-09-21 11:19:06.121,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19290,18,2025-09-21 05:49:07.159,2025-09-21,2025-09-21 11:19:07.159,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19291,18,2025-09-21 05:49:08.339,2025-09-21,2025-09-21 11:19:08.339,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19292,18,2025-09-21 05:49:09.580,2025-09-21,2025-09-21 11:19:09.580,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19293,18,2025-09-21 05:49:10.739,2025-09-21,2025-09-21 11:19:10.739,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19294,18,2025-09-21 05:49:11.781,2025-09-21,2025-09-21 11:19:11.781,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19295,18,2025-09-21 05:49:12.939,2025-09-21,2025-09-21 11:19:12.939,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19296,18,2025-09-21 05:49:14.039,2025-09-21,2025-09-21 11:19:14.039,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19297,18,2025-09-21 05:49:15.159,2025-09-21,2025-09-21 11:19:15.159,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19298,18,2025-09-21 05:49:16.121,2025-09-21,2025-09-21 11:19:16.121,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19299,18,2025-09-21 05:49:17.019,2025-09-21,2025-09-21 11:19:17.019,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19300,18,2025-09-21 05:49:18.521,2025-09-21,2025-09-21 11:19:18.521,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19301,18,2025-09-21 05:49:19.539,2025-09-21,2025-09-21 11:19:19.539,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19302,18,2025-09-21 05:49:20.559,2025-09-21,2025-09-21 11:19:20.559,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19303,18,2025-09-21 05:49:21.719,2025-09-21,2025-09-21 11:19:21.719,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19304,18,2025-09-21 05:49:22.765,2025-09-21,2025-09-21 11:19:22.765,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19305,18,2025-09-21 05:49:23.939,2025-09-21,2025-09-21 11:19:23.939,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19306,18,2025-09-21 05:49:25.039,2025-09-21,2025-09-21 11:19:25.039,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549417,77.747475,252.3,0.0,NEAR_MZF,21.58
19307,18,2025-09-21 05:49:26.140,2025-09-21,2025-09-21 11:19:26.140,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19308,18,2025-09-21 05:49:27.759,2025-09-21,2025-09-21 11:19:27.759,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19309,18,2025-09-21 05:49:28.939,2025-09-21,2025-09-21 11:19:28.939,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19310,18,2025-09-21 05:49:29.979,2025-09-21,2025-09-21 11:19:29.979,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19311,18,2025-09-21 05:49:30.999,2025-09-21,2025-09-21 11:19:30.999,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19312,18,2025-09-21 05:49:32.039,2025-09-21,2025-09-21 11:19:32.039,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19313,18,2025-09-21 05:49:33.159,2025-09-21,2025-09-21 11:19:33.159,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19314,18,2025-09-21 05:49:34.339,2025-09-21,2025-09-21 11:19:34.339,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19315,18,2025-09-21 05:49:35.359,2025-09-21,2025-09-21 11:19:35.359,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19316,18,2025-09-21 05:49:36.539,2025-09-21,2025-09-21 11:19:36.539,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19317,18,2025-09-21 05:49:37.559,2025-09-21,2025-09-21 11:19:37.559,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19318,18,2025-09-21 05:49:38.739,2025-09-21,2025-09-21 11:19:38.739,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19319,18,2025-09-21 05:49:39.919,2025-09-21,2025-09-21 11:19:39.919,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19320,18,2025-09-21 05:49:40.999,2025-09-21,2025-09-21 11:19:40.999,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19321,18,2025-09-21 05:49:42.039,2025-09-21,2025-09-21 11:19:42.039,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19322,18,2025-09-21 05:49:43.159,2025-09-21,2025-09-21 11:19:43.159,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19323,18,2025-09-21 05:49:43.999,2025-09-21,2025-09-21 11:19:43.999,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19324,18,2025-09-21 05:49:45.559,2025-09-21,2025-09-21 11:19:45.559,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19325,18,2025-09-21 05:49:46.719,2025-09-21,2025-09-21 11:19:46.719,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19326,18,2025-09-21 05:49:47.759,2025-09-21,2025-09-21 11:19:47.759,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19327,18,2025-09-21 05:49:48.939,2025-09-21,2025-09-21 11:19:48.939,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19328,18,2025-09-21 05:49:49.919,2025-09-21,2025-09-21 11:19:49.919,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19329,18,2025-09-21 05:49:50.999,2025-09-21,2025-09-21 11:19:50.999,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19330,18,2025-09-21 05:49:52.121,2025-09-21,2025-09-21 11:19:52.121,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19331,18,2025-09-21 05:49:53.759,2025-09-21,2025-09-21 11:19:53.759,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19332,18,2025-09-21 05:49:54.939,2025-09-21,2025-09-21 11:19:54.939,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19333,18,2025-09-21 05:49:55.899,2025-09-21,2025-09-21 11:19:55.899,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19334,18,2025-09-21 05:49:56.979,2025-09-21,2025-09-21 11:19:56.979,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19335,18,2025-09-21 05:49:58.121,2025-09-21,2025-09-21 11:19:58.121,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19336,18,2025-09-21 05:49:59.319,2025-09-21,2025-09-21 11:19:59.319,2025-09-21 05:49:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,,NEAR_MZF,21.59
19337,18,2025-09-21 05:50:00.140,2025-09-21,2025-09-21 11:20:00.140,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19338,18,2025-09-21 05:50:01.499,2025-09-21,2025-09-21 11:20:01.499,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.3,0.0,NEAR_MZF,21.59
19339,18,2025-09-21 05:50:02.740,2025-09-21,2025-09-21 11:20:02.740,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.2,0.0,NEAR_MZF,21.59
19340,18,2025-09-21 05:50:03.919,2025-09-21,2025-09-21 11:20:03.919,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.2,0.0,NEAR_MZF,21.59
19341,18,2025-09-21 05:50:04.999,2025-09-21,2025-09-21 11:20:04.999,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.2,0.0,NEAR_MZF,21.59
19342,18,2025-09-21 05:50:06.121,2025-09-21,2025-09-21 11:20:06.121,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.2,0.0,NEAR_MZF,21.59
19343,18,2025-09-21 05:50:07.140,2025-09-21,2025-09-21 11:20:07.140,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.2,0.0,NEAR_MZF,21.59
19344,18,2025-09-21 05:50:08.140,2025-09-21,2025-09-21 11:20:08.140,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.2,0.0,NEAR_MZF,21.59
19345,18,2025-09-21 05:50:09.499,2025-09-21,2025-09-21 11:20:09.499,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.2,0.0,NEAR_MZF,21.59
19346,18,2025-09-21 05:50:10.721,2025-09-21,2025-09-21 11:20:10.721,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.2,0.0,NEAR_MZF,21.59
19347,18,2025-09-21 05:50:11.699,2025-09-21,2025-09-21 11:20:11.699,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.2,0.0,NEAR_MZF,21.59
19348,18,2025-09-21 05:50:12.939,2025-09-21,2025-09-21 11:20:12.939,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.2,0.0,NEAR_MZF,21.59
19349,18,2025-09-21 05:50:13.919,2025-09-21,2025-09-21 11:20:13.919,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.2,0.0,NEAR_MZF,21.59
19350,18,2025-09-21 05:50:14.999,2025-09-21,2025-09-21 11:20:14.999,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.2,0.0,NEAR_MZF,21.59
19351,18,2025-09-21 05:50:16.121,2025-09-21,2025-09-21 11:20:16.121,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549421,77.747475,252.2,0.0,NEAR_MZF,21.59
19352,18,2025-09-21 05:50:16.999,2025-09-21,2025-09-21 11:20:16.999,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.549421,77.747475,252.2,0.0,NEAR_MZF,21.59
19353,18,2025-09-21 05:50:18.140,2025-09-21,2025-09-21 11:20:18.140,2025-09-21 05:50:00,,,0.0,2846.5,0.0,0.0,1.0,0.0,29.54942,77.747475,252.2,0.0,NEAR_MZF,21.59
